bva_id,bva_doi,bva_year,bva_author,bva_title,bva_organism,bva_phenomena,parallel_doi,parallel_year,parallel_author,parallel_title,parallel_topic,species_match,cites_original
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1126/science.1108581,2005,Eric Blackstone,H <sub>2</sub> S Induces a Suspended Animation-Like State in Mice,Neuroscience of respiration and sleep,related_taxon,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1046/j.1365-2435.2003.00724.x,2003,H. Arthur Woods,Temperature and the chemical composition of poikilothermic organisms,Physiological and biochemical adaptations,related_taxon,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1016/s0306-4565(99)00112-6,2000,Justin S. Rhodes,Body temperatures of house mice artificially selected for high voluntary wheel-running behavior: repeatability and effect of genetic selection,Genetics and Physical Performance,related_taxon,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1139/z97-782,1997,William I. Lutterschmidt,The critical thermal maximum: data to support the onset of spasms as the definitive end point,Physiological and biochemical adaptations,related_taxon,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1029/2004pa001071,2005,L. E. Lisiecki,A Pliocene‐Pleistocene stack of 57 globally distributed benthic δ<sup>18</sup>O records,Geology and Paleoclimatology Research,phenomenon_only,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1021/ic0201809,2002,Shan-Ming Kuang,Synthesis and Structural Characterization of Cu(I) and Ni(II) Complexes that Contain the Bis[2-(diphenylphosphino)phenyl]ether Ligand. Novel Emission Properties for the Cu(I) Species,Metal complexes synthesis and properties,phenomenon_only,False
13,10.1007/bf02093761,1922,Bierens de Haan; Przibram,Erniedrigung der Körpertemperatur junger Wanderratten (Mus decumanus) durch chemische Mittel und ihr Einfluß auf die Schwanzlänge,Mus decumanus,thermal_modification,10.1021/ja012247h,2001,D.G. Cuttell,Simple Cu(I) Complexes with Unprecedented Excited-State Lifetimes,Metal complexes synthesis and properties,phenomenon_only,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1016/j.cropro.2024.106623,2024,Merve Almula Bakirdogen,A highly active Chitinase-A of Serratia ficaria isolated from Pieris brassicae (Lepidoptera: Pieridae),Studies on Chitinases and Chitosanases,same_species,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1134/s1062359023601477,2023,Gözde Büşra Eroğlu,Investigation of Changes in Expression Levels of Detoxification Genes and Mortality in Pieris brassicae Larvae Exposed to Nepeta meyeri,Insect Pest Control Strategies,same_species,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.22271/j.ento.2020.v8.i4m.7206,2020,Paras Kumar,"Life cycle of cabbage caterpillar, Pieris brassicae Linn. (Lepidoptera: Pieridae) on cabbage leaves in Talwandi Sabo (Punjab)",Entomological Studies and Ecology,same_species,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.7554/elife.60293,2020,Elia Stahl,Phosphatidylcholines from Pieris brassicae eggs activate an immune response in Arabidopsis,Plant Parasitism and Resistance,same_species,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1093/jxb/eru096,2014,Nawaporn Onkokesung,"Modulation of flavonoid metabolites in Arabidopsis thaliana through overexpression of the MYB75 transcription factor: role of kaempferol-3,7-dirhamnoside in resistance to the specialist insect herbivore Pieris brassicae",Plant Gene Expression Analysis,same_species,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1111/nph.12407,2013,Wouter Kegge,Canopy light cues affect emission of constitutive and methyl jasmonate‐induced volatile organic compounds in<i><scp>A</scp>rabidopsis thaliana</i>,Insect-Plant Interactions and Control,same_species,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1093/jxb/ers362,2012,Caroline Gouhier‐Darimont,Signalling of Arabidopsis thaliana response to Pieris brassicae eggs shares similarities with PAMP-triggered immunity,Plant-Microbe Interactions and Immunity,same_species,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1111/j.1439-0418.2011.01657.x,2011,Hartmut Kayser,Xanthophylls are key constituents of semi‐synthetic diets for continuous breeding of <i>Pieris brassicae</i> without food plant,Insect-Plant Interactions and Control,same_species,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1007/s10886-007-9350-x,2007,Renate C. Smallegange,Flower vs. Leaf Feeding by Pieris brassicae: Glucosinolate-Rich Flower Tissues are Preferred and Sustain Higher Growth Rate,"Genomics, phytochemicals, and oxidative stress",same_species,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1007/s101440200031,2002,Hubert R. Spieth,Estivation and hibernation of <i>Pieris brassicae</i> (L.) in southern Spain: synchronization of two complex behavioral patterns,Entomological Studies and Ecology,same_species,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1016/0022-1910(94)00072-o,1995,Hubert R. Spieth,Change in photoperiodic sensitivity during larval development of Pieris brassicae,Physiological and biochemical adaptations,same_species,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1111/j.1432-1033.1994.tb18567.x,1994,Frank S. Schmidt,The bilin‐binding protein of <i>Pieris brassicae</i>,Insect Resistance and Genetics,same_species,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1016/0022-1910(92)90108-p,1992,J. Claret,Vitamin A is essential for two processes involved in the photoperiodic reaction in Pieris brassicae,Neurobiology and Insect Physiology Research,same_species,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1016/0022-1910(91)90073-9,1991,Hubert R. Spieth,"Quantitative measurement of photoperiods and its significance for the induction of diapause in Pieris brassicae (Lepidoptera, Pieridae)",Lepidoptera: Biology and Taxonomy,same_species,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1093/gbe/evad111,2023,Daniel Berner,Chromosome-Level Assemblies of the <i>Pieris mannii</i> Butterfly Genome Suggest Z-Origin and Rapid Evolution of the W Chromosome,Lepidoptera: Biology and Taxonomy,same_genus,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1242/jeb.220350,2020,Adam J. Blake,Polarized light sensitivity in <i>Pieris rapae</i> is dependent on both color and intensity,Plant and animal studies,same_genus,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1007/s00359-019-01330-8,2019,Adam J. Blake,Compound eyes of the small white butterfly Pieris rapae have three distinct classes of red photoreceptors,Plant and animal studies,same_genus,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1073/pnas.1907492116,2019,Sean Ryan,Global invasion history of the agricultural pest butterfly <i>Pieris rapae</i> revealed with genomics and citizen science,Lepidoptera: Biology and Taxonomy,same_genus,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1093/ee/nvy124,2018,Jun Tsuji,A Hierarchy of Cues Directs the Foraging of Pieris rapae (Lepidoptera: Pieridae) Larvae,Plant and animal studies,same_genus,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.3390/mi5020216,2014,David Bonzon,Biomimetic Pieris rapae’s Nanostructure and Its Use as a Simple Sucrose Sensor,Surface Modification and Superhydrophobicity,same_genus,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1038/srep06736,2014,Cih-Su Wang,Biologically inspired flexible quasi-single-mode random laser: An integration of Pieris canidia butterfly wing and semiconductors,Random lasers and scattering media,same_genus,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1371/journal.pone.0083095,2013,Sean D. Schoville,"Morphological Clines and Weak Drift along an Urbanization Gradient in the Butterfly, Pieris rapae",Plant and animal studies,same_genus,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1111/j.1095-8312.2012.01996.x,2012,Maria Tuomaala,"Females show greater changes in wing colour with latitude than males in the green-veined white butterfly,<i>Pieris napi</i>(Lepidoptera: Pieridae)",Plant and animal studies,same_genus,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1007/s00359-010-0622-5,2011,Doekele G. Stavenga,Photoreceptor spectral sensitivities of the Small White butterfly Pieris rapae crucivora interpreted with optical modeling,Plant and animal studies,same_genus,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1111/j.1744-7917.2011.01441.x,2011,Yuya Fukano,Geographic expansion of the cabbage butterfly (<i>Pieris rapae</i>) and the evolution of highly UV‐reflecting females,Plant and animal studies,same_genus,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1111/j.1744-7917.2011.01454.x,2011,Qianqian Zhang,"Parasitism of <i>Pieris rapae</i> (Lepidoptera: Pieridae) by the endoparasitic wasp <i>Pteromalus puparum</i> (Hymenoptera: Pteromalidae): Effects of parasitism on differential hemocyte counts, micro‐ and ultra‐structures of host hemocytes",Invertebrate Immune Response Mechanisms,same_genus,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1603/an09159,2010,Akihiro Yoshida,Sensory Scales Along the Wing Margin of<i>Pieris rapae</i>(Lepidoptera: Pieridae),Insect and Arachnid Ecology and Behavior,same_genus,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1111/j.1479-8298.2010.00364.x,2010,Y. Obara,UV reflectance of inter‐subspecific hybrid females obtained by crossing cabbage butterflies from Japan (<i>Pieris rapae crucivora</i>) with those from New Zealand (<i>P. rapae rapae</i>),Plant and animal studies,same_genus,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1016/j.jinsphys.2008.12.012,2009,Haijun Xiao,Diapause induction and clock mechanism in the cabbage butterfly Pieris melete Ménétriés,Neurobiology and Insect Physiology Research,same_genus,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1364/oe.17.014729,2009,Stephen Luke,Measuring and modelling optical scattering and the colour quality of white pierid butterfly scales,Plant and animal studies,same_genus,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1242/jeb.021980,2008,Y. Obara,"Better mate in the shade: enhancement of male mating behaviour in the cabbage butterfly, <i>Pieris rapae crucivora</i>, in a UV-rich environment",Plant and animal studies,same_genus,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1007/s00359-007-0297-8,2007,Marco A. Giraldo,Far field scattering pattern of differently structured butterfly scales,Plant and animal studies,same_genus,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1364/oe.14.004880,2006,Doekele G. Stavenga,Reflectance and transmittance of light scattering scales stacked on the wings of pierid butterflies,Plant and animal studies,same_genus,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1523/jneurosci.1364-05.2005,2005,Kentaro Arikawa,"Sexual Dimorphism of Short-Wavelength Photoreceptors in the Small White Butterfly,<i>Pieris rapae crucivora</i>",Neurobiology and Insect Physiology Research,same_genus,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1073/pnas.0308007101,2004,Ute Wittstock,Successful herbivore attack due to metabolic diversion of a plant chemical defense,"Genomics, phytochemicals, and oxidative stress",same_genus,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1098/rspb.2004.2781,2004,Doekele G. Stavenga,Butterfly wing colours: scale beads make white pierid wings brighter,Plant and animal studies,same_genus,False
14,10.1007/bf02093762,1922,Brecher,"Die Puppenfärbungen des Kohlweißlings, Pieris brassicae L",Pieris brassicae,light_effects,10.1242/jeb.01078,2004,Motohiro Wakakuwa,"A unique visual pigment expressed in green, red and deep-red receptors in the eye of the small white butterfly,<i>Pieris rapae crucivora</i>",Neurobiology and Insect Physiology Research,same_genus,False
